CustomerID,Gender,Age,Region,SubscriptionType,ContractType,TenureMonths,MonthlyCharges,TotalCharges,DataUsageGB,MinutesUsed,TextsSent,InternationalPlan,VoiceMailPlan,CustomerServiceCalls,PaymentMethod,Churn
383f8faf-8f42-40b7-bca5-db8606296b83,Male,29,East,Basic,Month-to-Month,17,21.585144803462686,366.9474616588657,127.45157767789638,31.258365528715583,136.03825746989554,0,0,0,Electronic Check,False
2feab3e8-f173-4f13-8e4d-57e3a3568553,Male,47,West,Basic,One Year,14,42.516203201608604,595.2268448225204,279.44788474420585,115.36326532462662,187.56963341617566,1,0,3,Credit Card,True
05b9fb7d-27f0-4d0b-aeb7-c3305c45b3b4,Female,59,South,Standard,One Year,5,55.32526478737709,276.62632393688546,58.047055388581335,139.09653435927615,3.3867737421302344,1,0,0,Electronic Check,True
5dff9e8d-9743-43b0-a7dc-e345f549346e,Male,57,North,Standard,Month-to-Month,10,63.96503874503251,639.6503874503251,60.40028609982638,283.564694351761,49.30550620858914,0,0,2,Bank Transfer,False
85e54313-8ff2-47d0-b1d0-c5f3e3ca5cc4,Male,21,West,Basic,Month-to-Month,35,48.61076754597816,1701.3768641092356,108.71977382975086,141.508111759929,71.86094024036107,0,1,2,Credit Card,False
ba047545-070d-48f5-a2d4-74918753560f,Male,59,Central,Premium,Month-to-Month,19,103.2459250360969,1961.6725756858411,81.65340940860978,164.3812946578754,69.70987905690184,1,1,2,Credit Card,False
0c6e3118-ab61-4b06-94e3-be93563616a0,Male,35,North,Basic,Month-to-Month,21,35.70322253775655,749.7676732928876,50.779600422188466,28.20814609694843,52.71017650634684,0,1,0,Bank Transfer,False
1989f8b1-c653-4f77-8ffa-70235c6540aa,Female,49,East,Standard,Month-to-Month,62,51.8540227577747,3214.9494109820316,176.62462351152786,55.36618839801801,133.84146220046313,1,0,2,Electronic Check,False
d3a65912-2aa4-4b61-8d39-603aa1703c13,Male,26,Central,Standard,One Year,84,58.32021641299382,4898.898178691481,68.67945503834649,50.391630368383055,137.76785984326762,0,0,2,Bank Transfer,True
3cb5a148-4638-4f7c-95ab-89a72d467e62,Female,42,North,Standard,One Year,69,50.09153308769983,3456.3157830512882,12.33730022474115,259.38919821021074,86.59290061588536,1,0,0,Bank Transfer,False
64184d16-9466-407c-8f5e-7b5398745478,Female,44,Central,Basic,Month-to-Month,66,46.25017204274625,3052.5113548212526,63.71060173832974,216.37989059170212,59.21436145195776,0,0,2,Bank Transfer,False
950ddd6e-dfbb-4060-9d95-bd2bb0bb42e9,Male,18,East,Standard,One Year,43,69.3456403282617,2981.862534115253,140.22083993429902,296.824179597069,56.3419428345162,0,1,0,Electronic Check,False
c42e2d29-8e19-4fb8-a78a-0427be8d188f,Female,49,West,Standard,One Year,54,53.54082995783464,2891.2048177230704,147.45102775989787,102.73122426225265,74.99509454267708,0,0,2,Mailed Check,False
1cbe5d58-c958-4bd5-be0a-1f643048fe9a,Male,60,Central,Basic,Month-to-Month,57,30.904180669803782,1761.5382981788157,171.49633342944895,522.175556940531,121.44327907683842,0,0,0,Bank Transfer,False
f206eb8d-d67f-4b73-a499-5bd4c8ceb0d9,Male,37,West,Basic,Month-to-Month,59,44.3424602358803,2616.205153916938,97.5457500884412,144.65289434975855,179.87217079489707,0,0,3,Credit Card,False
ec79feee-e52f-4aba-8ef8-fd9160ffbe56,Female,60,East,Basic,Month-to-Month,10,24.209095947129722,242.09095947129723,80.6632344660552,227.51706580208383,175.47903018503678,0,1,3,Mailed Check,False
994a50e3-6030-44d5-9132-bb5c1bd494ba,Female,37,East,Basic,Month-to-Month,22,26.907959128735136,591.975100832173,253.65131005750968,518.7321910178747,131.45637348087132,0,1,2,Bank Transfer,False
b7c44cf8-5158-4639-8799-b2ac296ceb93,Female,52,Central,Basic,Month-to-Month,29,36.24219569363942,1051.023675115543,97.81869902600037,127.4771244483721,55.56123658846966,0,1,5,Mailed Check,True
892cd637-559b-4ef6-a94e-1e67327eb9ee,Male,18,Central,Basic,Two Year,7,24.348399388477795,170.43879571934457,121.72480603243825,399.7665924777484,113.42449703660489,0,0,4,Mailed Check,True
aeec21c5-f2d4-4363-a883-5c90da22a8c7,Male,76,East,Standard,Month-to-Month,5,61.48119016964071,307.4059508482036,181.31870516815272,240.68471258631646,36.73375853052618,0,0,3,Credit Card,False
5ce70240-204c-4047-b273-5cb0d21712f3,Female,62,Central,Standard,One Year,32,79.46383183872726,2542.8426188392723,29.051843941428142,144.87148133384446,22.563308532754956,1,0,2,Electronic Check,False
e6aa06b7-b6e1-42ce-8767-f36d25aed0b4,Male,35,Central,Standard,Month-to-Month,12,66.31553988582328,795.7864786298794,100.62817411204534,365.8486916439158,65.60376466250277,0,1,0,Bank Transfer,False
928bf24f-2b8c-4cb0-bc7b-85094b13c13d,Male,18,Central,Basic,Month-to-Month,36,41.04583343742593,1477.6500037473334,54.97034225346348,192.0201469497269,83.54750808545907,0,1,3,Electronic Check,False
68e5deb1-1efb-48c0-8ff6-866c4ecdb962,Female,44,Central,Standard,One Year,37,69.89843144753956,2586.241963558964,57.306852752602815,125.72470511668934,57.219119719509294,0,0,1,Credit Card,True
5a86909a-61ba-497d-ae45-af7f3d4fe468,Male,18,North,Standard,Month-to-Month,23,56.351480747993996,1296.084057203862,86.52005180453484,124.63698354184089,44.39286456764849,0,1,5,Mailed Check,False
a9156ae3-ee43-46a9-9545-4648d406b447,Female,46,East,Standard,One Year,23,75.38340160736493,1733.8182369693934,44.00145873299085,129.27426016120495,101.87134810674299,0,1,1,Bank Transfer,False
dfbefcd1-0742-4207-82aa-25bbc57a9737,Male,46,East,Standard,Month-to-Month,16,53.661504654105464,858.5840744656874,36.646152320289936,165.3685369501106,251.98051003376474,1,0,1,Credit Card,False
0ef561b1-edd2-43fc-a1fd-7fe63d315abd,Female,25,South,Standard,Two Year,8,77.64785405504591,621.1828324403673,47.569345621436185,136.29050452807817,166.14398538543657,0,0,3,Credit Card,False
eb5377b2-8262-4028-b674-636ff740a963,Male,56,West,Basic,Month-to-Month,33,26.482156347726473,873.9111594749736,55.830840098225465,411.6597524105981,116.70407867324715,0,0,3,Bank Transfer,False
a21cda9b-a582-4a06-99df-0e21e20dd16e,Female,52,South,Standard,Month-to-Month,23,78.64232859447299,1808.7735576728787,150.78508939577577,208.57390060438138,73.14300176619913,0,0,2,Electronic Check,False
47cf7a43-f446-4389-bba5-862d4d749420,Female,54,Central,Basic,One Year,10,43.93890389440034,439.3890389440034,123.60375477864852,170.70764430515806,173.19566107594235,0,0,1,Electronic Check,False
39809c72-a10a-48d6-8cb2-36511444f612,Male,40,Central,Premium,One Year,21,86.83932967820381,1823.6259232422801,182.93239008329547,107.76086902837667,34.9181717459532,0,0,2,Credit Card,False
f484d901-2732-4031-817e-b94f459eaae9,Female,18,North,Standard,Month-to-Month,50,54.812080717321,2740.6040358660503,44.122552607878625,124.24958232271375,189.68456894700674,1,0,0,Electronic Check,False
02ab64d1-f6b9-43f3-bb87-bf4081f2dbb6,Female,54,North,Standard,Two Year,5,52.53588317380008,262.6794158690004,163.93002219040184,145.98343987058448,34.283492159547066,0,0,0,Credit Card,False
67b37e97-034e-4e39-a94c-f8210734f933,Female,35,North,Premium,One Year,26,89.89421557425536,2337.249604930639,122.36435365731626,273.0338886521721,11.415394418461437,0,0,2,Bank Transfer,False
6ac7483f-1650-4d26-a030-d04b78d45694,Female,19,North,Standard,Month-to-Month,9,69.77320267783706,627.9588241005335,88.33122573272112,233.5300011897985,65.26315283432389,0,0,0,Electronic Check,False
36b5ab0b-7e82-4c5c-9137-5f3e7916c008,Female,60,North,Standard,Month-to-Month,21,65.60907378065635,1377.7905493937833,37.669920161074735,178.32618540913703,64.2708794668324,0,0,1,Electronic Check,False
027bce51-5489-4b72-9191-c7c209dfd54a,Female,71,North,Basic,Month-to-Month,3,38.400523696941725,115.20157109082518,144.10096613252975,783.0952039563033,74.70795333055955,1,0,2,Electronic Check,False
97bbb1a0-4a8f-4ffb-94f9-e595857a1fb6,Male,39,North,Standard,Month-to-Month,6,50.934218123670725,305.60530874202436,80.381004775923,451.2124521735575,65.1401654856011,0,1,2,Mailed Check,False
b50b1800-beab-4f05-8af0-6acd791084f5,Male,72,North,Premium,Month-to-Month,5,83.19885525771618,415.99427628858086,168.05469781807176,448.446549970909,77.05891346635629,0,1,3,Electronic Check,True
a24c87ef-ed9b-4efd-8d35-4dd59da7a8f1,Male,41,North,Premium,One Year,78,107.67896184633568,8398.959024014182,32.498333121383695,185.7975323334855,106.00002843355112,0,0,1,Bank Transfer,False
6f01095c-bdbb-46ff-a8aa-993483e48d57,Male,34,East,Standard,One Year,31,75.43725030146216,2338.554759345327,186.37643281485583,317.836726254715,128.7044412120131,0,1,1,Electronic Check,False
7878d624-6578-4cbc-9e0c-45454e77f852,Male,30,North,Standard,Month-to-Month,12,60.782653306916096,729.3918396829931,161.15174949540994,68.60122131503098,57.14957400945803,1,0,3,Bank Transfer,False
1127dde4-0181-4021-9581-b2284173a796,Male,64,West,Standard,Month-to-Month,12,54.99447223928796,659.9336668714554,129.81612902101423,417.0072614362207,44.41316411102897,0,0,4,Bank Transfer,False
7afaec7e-d74b-4e53-8534-ef723843ef59,Female,28,North,Standard,Two Year,42,59.25066550190694,2488.5279510800915,191.8617206236311,296.17116522268,51.9937607573892,1,1,2,Mailed Check,False
4c0ea86e-3755-4dda-87db-f4823422dd87,Male,51,Central,Standard,Month-to-Month,36,62.36089895401301,2244.9923623444683,171.44771900175363,134.3391602802416,101.51763930055463,0,0,2,Credit Card,False
804f4e89-1304-4cd7-9ce6-b5e0db03bc8f,Male,31,Central,Standard,Month-to-Month,24,68.90407783813504,1653.697868115241,163.87140705740967,453.49136193364643,109.52159984512848,0,0,3,Credit Card,False
6a62c7c9-70c8-4e37-8ff6-8c4c4f36b7a5,Female,33,North,Standard,One Year,65,62.28420273756588,4048.473177941782,46.28554275658352,920.6853704414852,124.41929139932215,0,0,3,Credit Card,False
8cbfa2e3-813c-42b1-b0dc-60da51b2c868,Male,55,North,Premium,One Year,12,115.88164498282195,1390.5797397938634,73.24103754521691,14.895978818476516,264.2240168533514,0,0,2,Electronic Check,False
d609e3a7-a451-434a-b576-d8012b36e379,Female,34,Central,Standard,Two Year,5,62.03637184186961,310.18185920934803,99.4897241972088,314.96736311440225,63.251618313025205,0,1,1,Electronic Check,False
5361277c-efa4-4d1d-80c7-e73b00155b40,Male,33,West,Basic,Two Year,62,25.441205568916878,1577.3547452728465,88.26732644950138,183.7840540614892,110.7497292104827,0,0,1,Credit Card,False
ddb452f9-ab7a-40cc-9a77-15fba9ff8aeb,Other,56,South,Basic,Two Year,16,27.450338200942216,439.20541121507546,100.99125438688397,568.0063257752213,17.06084730663173,1,0,2,Electronic Check,False
e016e1b2-f267-4f92-922a-628db280c1c3,Female,63,East,Premium,Month-to-Month,6,98.6066504806384,591.6399028838304,94.16872597463248,417.4320475467182,114.26464081373275,0,1,3,Mailed Check,True
22b04652-be67-48fb-a3d7-5ac05ade30aa,Male,49,Central,Premium,Month-to-Month,25,111.29850699605052,2782.462674901263,165.81261850678385,345.8858757978433,51.05840942464157,0,0,1,Bank Transfer,True
89509a62-3d91-4667-8018-be8adfdd758c,Male,30,North,Standard,Month-to-Month,29,76.08220599425545,2206.383973833408,58.16096387592311,166.86910129051313,4.834952340360147,0,1,1,Electronic Check,False
31efe50a-443e-473c-8b15-95e80d65504f,Female,32,East,Standard,Month-to-Month,24,55.55872158210511,1333.4093179705226,64.23831840483798,704.0670455982818,69.53900708823262,0,0,4,Bank Transfer,False
eb38a448-2a29-466e-b47e-2f8c16aefe84,Female,41,North,Premium,Month-to-Month,60,80.1388763087391,4808.332578524346,33.98218106638245,202.73278420171056,33.31339243943363,0,0,1,Credit Card,False
ccf1a2a3-8866-4ea2-b30b-43222f145fd4,Female,44,South,Premium,Month-to-Month,81,114.77635246801762,9296.884549909428,185.11025806177176,29.73014618045116,2.71383574102176,0,0,2,Electronic Check,False
208edf56-4dbc-496e-b73d-d79d0d0a1ef7,Female,25,South,Standard,Month-to-Month,16,56.845894012259606,909.5343041961537,104.59282856985261,343.8775126973149,32.57439300940316,0,0,0,Bank Transfer,False
11f2cfe1-b5c9-486e-b1ab-ba337dc58bbe,Male,50,Central,Basic,Month-to-Month,46,44.64988219409025,2053.8945809281518,115.8490105905891,200.93291626503586,100.40492557755485,0,1,3,Credit Card,False
1b6d40f4-81cc-4eaf-8a23-65c07a43cea1,Male,41,East,Standard,Month-to-Month,18,66.52243728328455,1197.4038710991217,127.66879088062473,129.41020585138855,65.98455548068293,0,1,0,Mailed Check,False
ccf05eef-fa3d-496a-ac35-c65748049817,Male,18,East,Basic,Month-to-Month,62,32.12346628964841,1991.6549099582016,172.27800137225145,242.77626258546917,65.05535988984354,0,0,1,Electronic Check,False
864f6c50-f155-4835-89f2-264f9cb1f992,Female,26,South,Premium,One Year,7,85.8702835422432,601.0919847957024,14.811631481956255,249.93352238903395,153.92735892839667,0,0,0,Bank Transfer,False
e4542242-6788-419d-8b3e-c89d4edb8925,Female,32,North,Basic,One Year,27,40.1611127024875,1084.3500429671626,352.8122448100359,172.12289075521403,128.14751013303734,0,1,1,Electronic Check,False
170d0eb7-599a-4716-9781-178818afc96f,Male,38,Central,Standard,Two Year,39,74.54472103848958,2907.2441205010937,60.100219584035415,84.18437238944423,75.08373615335267,1,1,1,Electronic Check,False
b8011925-1dc2-4b5a-b6a5-fb1657823c95,Male,68,West,Standard,Month-to-Month,39,63.83282346300377,2489.480115057147,94.49996837484187,11.620030250519806,206.68642778021103,0,1,0,Mailed Check,False
cd46a3ac-46a5-498e-9cb9-2c997cd12b2f,Male,43,South,Standard,Month-to-Month,17,63.39066043683489,1077.6412274261932,323.7983170727616,354.2474120699435,25.42395253439793,0,0,2,Mailed Check,False
f08b27b0-6e58-47b9-9517-bd5c9b7db9c3,Male,27,South,Standard,Month-to-Month,22,72.6583729715891,1598.4842053749603,32.05688663042241,98.85715447374766,29.173965846896433,0,0,0,Mailed Check,False
51807dc1-a504-4181-bb45-1589c21d7f03,Female,43,Central,Basic,One Year,37,35.00355839045622,1295.1316604468802,114.85617767009703,390.1367198319218,239.25798824340276,0,0,1,Electronic Check,False
59a15fac-f285-4315-ac6e-64a3f503187f,Female,34,North,Standard,One Year,28,73.56837754247414,2059.914571189276,132.2109554552908,220.60726963286768,4.678299757053057,0,0,0,Bank Transfer,False
ec8bced3-2052-4455-ace8-4d8032d1d611,Female,44,East,Standard,Month-to-Month,27,51.623492589905,1393.834299927435,124.2167778123289,236.6976066083991,23.10171207399197,0,0,2,Credit Card,False
d489abfb-8c91-433a-9c69-863b23fbdfd0,Male,48,South,Standard,One Year,17,75.72891851652861,1287.3916147809864,95.78655332422692,317.65245508460714,6.945548180020646,1,0,2,Electronic Check,False
4845faf8-7f1e-44f0-9ca4-c87a950618cd,Male,58,Central,Premium,Month-to-Month,11,90.48282577328763,995.3110835061639,57.433152290559235,190.18472861109203,96.95501642483362,0,0,4,Electronic Check,False
23dbd394-e28d-477f-9dcc-00dc9a2f5c02,Female,39,Central,Standard,Month-to-Month,53,55.07583870428784,2919.0194513272554,220.31711558855193,377.8000427421115,191.7604903648329,0,0,1,Electronic Check,False
4c448376-357f-494d-a310-a288c3166120,Female,64,Central,Standard,One Year,10,50.96880522409658,509.68805224096576,85.46431447416182,182.5304856571098,216.13586164619255,0,1,1,Mailed Check,False
975102b9-6648-484a-9c7a-8809a8431a57,Female,53,East,Standard,Month-to-Month,60,75.02219297129815,4501.331578277889,33.68893233906518,598.3973422746652,17.26800786005654,0,0,1,Electronic Check,False
49d5a3ae-347f-4233-80c7-3b6a4b47f718,Female,29,South,Standard,Month-to-Month,68,51.803458726271714,3522.6351933864767,15.95210591245824,126.96902677709878,61.01901169174635,1,0,2,Mailed Check,False
2252e90c-e77e-487a-bed2-915a468a4195,Female,73,Central,Standard,Month-to-Month,44,78.6329124745217,3459.848148878955,116.73057121715391,121.48343730971649,164.81186038713747,0,0,0,Electronic Check,True
d2916392-902a-4e92-9c39-b693d2405dfd,Female,44,East,Standard,One Year,18,66.94526048255811,1205.014688686046,83.04006730774876,108.33766685599684,192.17961680404386,0,1,1,Bank Transfer,False
aa9ffda3-4b6e-41b7-847c-883bf9955e5e,Male,27,North,Premium,Month-to-Month,5,107.9473273970863,539.7366369854315,131.6507220989455,151.82573374603857,336.34446869117494,0,0,2,Mailed Check,False
611d30c6-9dc9-40e5-9e3d-ce299af83105,Male,64,West,Standard,Month-to-Month,39,71.75931266170049,2798.613193806319,37.61884173686087,426.04504728931926,143.21285298177787,0,0,2,Bank Transfer,False
eca0a115-7b72-4e9b-a604-14f1dfbdd4e5,Male,71,South,Standard,Two Year,7,58.780534662965785,411.4637426407605,88.57966114332426,454.0014482898766,41.76539342200506,0,0,2,Electronic Check,False
70e2ad27-3dfa-4b09-adc5-91b9f1e6048c,Male,39,East,Standard,Month-to-Month,14,74.19375043729029,1038.712506122064,76.32959592443012,138.3857538393833,217.94849544929082,1,0,0,Bank Transfer,False
5046a161-2d1d-4476-a549-01ee1a110688,Female,32,West,Standard,Month-to-Month,17,78.38722028075419,1332.5827447728213,186.19318335043567,82.64009559292525,89.59607284940809,0,1,2,Mailed Check,False
1caaf863-f6f3-442a-9802-44dff64f32d2,Male,37,West,Standard,Month-to-Month,11,61.09553328874877,672.0508661762365,52.487084658970446,171.3776957657021,64.40084061910859,0,1,4,Bank Transfer,False
4918b5e6-5051-47a9-a84a-d3261cd1721b,Female,50,East,Premium,One Year,13,113.4139756257634,1474.3816831349243,16.308520595516352,212.7312350727872,86.19859676680358,0,0,4,Credit Card,False
38d2d2da-0bc1-497b-8405-8830d33115e5,Female,59,East,Basic,Month-to-Month,28,43.16119445932439,1208.513444861083,259.19729419766713,271.0132441004717,8.078795716414662,0,0,1,Electronic Check,False
d738a545-38ee-4197-b6f7-550bcc581448,Male,48,East,Standard,One Year,101,67.68787616192164,6836.475492354085,2.9123674292693464,304.15496896985735,74.72802054714687,0,0,3,Electronic Check,False
00a05baf-cb40-4060-b8ab-9790df7801d7,Male,41,Central,Standard,Two Year,36,61.02847933948757,2197.0252562215524,102.22342766810993,460.640662079566,9.431977717621814,0,0,2,Mailed Check,False
af2f9976-8a3d-49af-b7dc-0a31036d6ca1,Female,62,North,Basic,One Year,53,32.455558815877325,1720.1446172414983,136.8870341579911,76.25228120014393,56.79515818462969,0,0,1,Bank Transfer,False
4761282f-c9ce-42d0-80a0-1914d1f589b1,Male,35,Central,Premium,Month-to-Month,16,92.30434076835624,1476.8694522936999,105.80698794818474,197.9242609214595,77.96552104451352,0,1,1,Bank Transfer,False
33440f30-a696-4853-b7ac-86ab6728743d,Male,55,West,Basic,One Year,87,32.78811442301604,2852.5659548023955,37.12849847381775,227.09151477065274,197.16292796349276,0,0,2,Mailed Check,False
44ecd38f-6bdc-40b7-834c-497498239ae1,Male,35,West,Basic,One Year,80,49.68880754964439,3975.104603971551,62.93212669854516,684.3793979550895,52.69057594415126,0,0,1,Mailed Check,True
7979652d-06fc-4f8d-ac13-b487751947fe,Male,46,West,Premium,Month-to-Month,18,94.53659078983355,1701.658634217004,76.90081158849145,249.11078555413528,13.758912467653653,1,0,2,Bank Transfer,False
54fdd83f-8cf8-451a-9c9a-b8838415b27c,Female,38,East,Basic,Month-to-Month,84,39.96529260651664,3357.084578947398,84.25019135260777,281.68151296448616,311.99775432847645,0,0,3,Credit Card,False
cea8ea98-4dc7-46c9-9daf-92439754fc94,Female,39,South,Standard,One Year,12,59.58819299943436,715.0583159932123,35.11271306786669,45.62164085733234,85.4381350164826,0,0,1,Electronic Check,True
fdb510c6-d9a8-4ec7-9fea-87d371d26c27,Female,34,Central,Premium,Month-to-Month,21,98.66590942755775,2071.9840979787127,137.39231953762052,194.01369783114865,22.513013851327276,0,1,1,Electronic Check,False
195acc65-a074-4aa3-a87d-7ca05503d9af,Female,60,South,Standard,Month-to-Month,23,52.51321995240041,1207.8040589052096,85.34334761367128,545.9889938286015,99.49996944629865,0,0,3,Bank Transfer,False
598ea504-e81e-4350-a013-b664fdfc513b,Female,29,North,Standard,One Year,17,72.89702707686936,1239.2494603067792,265.5170603319629,58.03940804571261,124.48781470115064,0,0,3,Electronic Check,False
24a379aa-cc76-49ce-a888-301efcc384bb,Male,28,North,Basic,One Year,4,39.8307334170361,159.3229336681444,62.00368342744276,491.51169775638186,70.32730047200269,0,0,2,Bank Transfer,False
a02618bb-a87b-44c1-b070-dd2752fe7fc7,Female,71,Central,Basic,Month-to-Month,4,30.424550244500338,121.69820097800135,8.649594017106333,300.6453192940383,51.95895754614589,1,0,3,Credit Card,False
c6635dc2-e985-4417-8c35-e8011e250baf,Female,54,West,Standard,Month-to-Month,20,65.74534046491655,1314.9068092983312,48.79858913616208,148.73710320546076,84.0116350227647,0,0,4,Mailed Check,False
0aff6200-9e00-45d6-a844-2f520e29dcdf,Female,18,North,Basic,One Year,56,46.166655080872744,2585.332684528874,8.149567311860746,124.38053537629105,72.88666236441992,1,0,0,Credit Card,False
1e0b4443-c301-4095-8137-aa2cc312e0bc,Female,31,South,Standard,One Year,24,51.3329814698318,1231.9915552759633,192.96854764875533,20.45809204179271,129.0909313906301,0,0,1,Electronic Check,False
d7e74a3e-f307-48e5-82aa-ab8b31fa5759,Male,18,South,Standard,Two Year,14,77.90649490243186,1090.690928634046,85.56706753812934,278.94740158153195,158.35547267304239,0,1,1,Electronic Check,False
d104a7a8-0889-44ac-9839-64cb11d711c7,Male,25,East,Standard,One Year,46,64.12398807417135,2949.7034514118823,74.7437558546933,41.618559421763024,195.73191176623894,0,0,4,Credit Card,True
9283e193-9cb8-4afb-9934-ad67b4acd50c,Male,18,West,Basic,One Year,38,45.78966216519589,1740.007162277444,190.93387587529287,226.81482726551195,151.8516537739181,0,0,1,Bank Transfer,False
16d59d11-2432-4155-a712-b34c1a1a0383,Male,37,East,Standard,Two Year,31,75.84448774088116,2351.179119967316,88.34478347477365,414.6257340259466,322.8310560146655,0,0,1,Electronic Check,False
0f801ddc-5c94-41f6-bcf3-63c866748672,Female,22,Central,Standard,Month-to-Month,13,51.761368304067176,672.8977879528733,132.96291125434414,253.26179944849466,228.93544705522467,0,0,2,Credit Card,False
e5152fad-0496-44ee-a320-a26faa46806f,Female,40,North,Basic,Month-to-Month,26,43.44783715682722,1129.6437660775077,125.60106044033814,186.01704242530514,37.18241672357775,0,0,2,Bank Transfer,False
e6ca4252-977f-4144-a7f7-e0bb2062e285,Male,18,East,Standard,Month-to-Month,1,71.9860215827954,71.9860215827954,138.230519604316,125.11534437582516,114.65366761831362,0,1,3,Mailed Check,False
e98a1c01-7a2e-4ab6-acf9-ef10f46bf822,Female,41,East,Standard,Month-to-Month,58,51.2958064101428,2975.1567717882826,262.6008688711885,211.23039391116194,32.237356078452514,0,0,1,Mailed Check,False
23cd07d6-b53b-4910-9982-27f54570d38d,Male,33,Central,Premium,Month-to-Month,39,117.62151481426004,4587.239077756141,78.08875898473572,57.523065748191314,108.71027610802761,1,0,3,Electronic Check,False
86617e71-972f-4d0e-8f3c-96ce35cbe77b,Male,62,South,Premium,Month-to-Month,16,105.38192944213895,1686.1108710742233,261.0390300111847,293.7285214874906,84.05445973204927,1,0,1,Bank Transfer,False
b944b9c2-fe55-4fef-85d9-ae69866fddcc,Male,61,South,Standard,One Year,28,55.026020258299354,1540.728567232382,15.285554182127497,109.75433218251112,159.73978775004878,0,0,2,Credit Card,False
a9016be0-b126-4b64-add5-c4761815487e,Male,51,Central,Standard,One Year,20,53.69291583111616,1073.8583166223232,108.51539448679742,233.69773351403947,249.20776726000676,0,1,1,Electronic Check,False
90825626-4b67-4e17-94d7-58fe8aec313b,Female,35,South,Basic,Month-to-Month,27,36.859189770422674,995.1981238014122,100.58419550802097,467.2912122377115,44.82239827442157,0,1,2,Electronic Check,False
